2024-06-05 15:52:02,2024-06-05 15:52:12,1
2024-06-05 15:52:03,2024-06-05 15:52:13,1
2024-06-05 15:52:03,2024-06-05 15:52:13,1
2024-06-05 15:52:04,2024-06-05 15:52:14,1
2024-06-05 15:52:04,2024-06-05 15:52:14,2
2024-06-05 15:52:05,2024-06-05 15:52:15,1
2024-06-05 15:52:05,2024-06-05 15:52:15,1
2024-06-05 15:52:05,2024-06-05 15:52:15,2
2024-06-05 15:52:06,2024-06-05 15:52:16,1
2024-06-05 15:52:06,2024-06-05 15:52:16,1
2024-06-05 15:52:06,2024-06-05 15:52:16,3
2024-06-05 15:52:07,2024-06-05 15:52:17,2
2024-06-05 15:52:07,2024-06-05 15:52:17,1
2024-06-05 15:52:07,2024-06-05 15:52:17,3
2024-06-05 15:52:08,2024-06-05 15:52:18,3
2024-06-05 15:52:08,2024-06-05 15:52:18,1
2024-06-05 15:52:08,2024-06-05 15:52:18,3
2024-06-05 15:52:09,2024-06-05 15:52:19,3
2024-06-05 15:52:09,2024-06-05 15:52:19,2
2024-06-05 15:52:09,2024-06-05 15:52:19,3
2024-06-05 15:52:10,2024-06-05 15:52:20,3
2024-06-05 15:52:10,2024-06-05 15:52:20,2
2024-06-05 15:52:10,2024-06-05 15:52:20,4
2024-06-05 15:52:11,2024-06-05 15:52:21,3
2024-06-05 15:52:11,2024-06-05 15:52:21,3
2024-06-05 15:52:11,2024-06-05 15:52:21,4
2024-06-05 15:52:12,2024-06-05 15:52:22,4
2024-06-05 15:52:12,2024-06-05 15:52:22,3
2024-06-05 15:52:12,2024-06-05 15:52:22,3
2024-06-05 15:52:13,2024-06-05 15:52:23,4
2024-06-05 15:52:13,2024-06-05 15:52:23,2
2024-06-05 15:52:13,2024-06-05 15:52:23,4
2024-06-05 15:52:14,2024-06-05 15:52:24,4
2024-06-05 15:52:14,2024-06-05 15:52:24,3
2024-06-05 15:52:14,2024-06-05 15:52:24,3
2024-06-05 15:52:15,2024-06-05 15:52:25,3
2024-06-05 15:52:15,2024-06-05 15:52:25,4
2024-06-05 15:52:15,2024-06-05 15:52:25,3
2024-06-05 15:52:16,2024-06-05 15:52:26,3
2024-06-05 15:52:16,2024-06-05 15:52:26,5
2024-06-05 15:52:16,2024-06-05 15:52:26,2
2024-06-05 15:52:17,2024-06-05 15:52:27,3
2024-06-05 15:52:17,2024-06-05 15:52:27,5
2024-06-05 15:52:17,2024-06-05 15:52:27,2
2024-06-05 15:52:18,2024-06-05 15:52:28,2
2024-06-05 15:52:18,2024-06-05 15:52:28,5
2024-06-05 15:52:18,2024-06-05 15:52:28,3
2024-06-05 15:52:19,2024-06-05 15:52:29,2
2024-06-05 15:52:19,2024-06-05 15:52:29,4
2024-06-05 15:52:19,2024-06-05 15:52:29,4
2024-06-05 15:52:20,2024-06-05 15:52:30,3
2024-06-05 15:52:20,2024-06-05 15:52:30,4
