2024-06-05 15:52:02,2024-06-05 15:52:12,2,14.79
2024-06-05 15:52:03,2024-06-05 15:52:13,1,17.79
2024-06-05 15:52:03,2024-06-05 15:52:13,2,14.79
2024-06-05 15:52:04,2024-06-05 15:52:14,1,17.79
2024-06-05 15:52:04,2024-06-05 15:52:14,2,17.689999999999998
2024-06-05 15:52:05,2024-06-05 15:52:15,3,19.94
2024-06-05 15:52:05,2024-06-05 15:52:15,1,17.79
2024-06-05 15:52:05,2024-06-05 15:52:15,2,17.689999999999998
2024-06-05 15:52:06,2024-06-05 15:52:16,3,19.94
2024-06-05 15:52:06,2024-06-05 15:52:16,1,17.79
2024-06-05 15:52:06,2024-06-05 15:52:16,2,16.06
2024-06-05 15:52:07,2024-06-05 15:52:17,3,17.625
2024-06-05 15:52:07,2024-06-05 15:52:17,1,17.79
2024-06-05 15:52:07,2024-06-05 15:52:17,2,16.06
2024-06-05 15:52:08,2024-06-05 15:52:18,3,17.543333333333333
2024-06-05 15:52:08,2024-06-05 15:52:18,1,17.79
2024-06-05 15:52:08,2024-06-05 15:52:18,2,16.06
2024-06-05 15:52:09,2024-06-05 15:52:19,3,17.543333333333333
2024-06-05 15:52:09,2024-06-05 15:52:19,1,11.7
2024-06-05 15:52:09,2024-06-05 15:52:19,2,16.06
2024-06-05 15:52:10,2024-06-05 15:52:20,3,17.543333333333333
2024-06-05 15:52:10,2024-06-05 15:52:20,1,11.7
2024-06-05 15:52:10,2024-06-05 15:52:20,2,16.475
2024-06-05 15:52:11,2024-06-05 15:52:21,3,17.543333333333333
2024-06-05 15:52:11,2024-06-05 15:52:21,1,13.156666666666666
2024-06-05 15:52:11,2024-06-05 15:52:21,2,16.475
2024-06-05 15:52:12,2024-06-05 15:52:22,3,16.6725
2024-06-05 15:52:12,2024-06-05 15:52:22,1,13.156666666666666
2024-06-05 15:52:12,2024-06-05 15:52:22,2,17.036666666666665
2024-06-05 15:52:13,2024-06-05 15:52:23,3,16.6725
2024-06-05 15:52:13,2024-06-05 15:52:23,1,10.84
2024-06-05 15:52:13,2024-06-05 15:52:23,2,17.3325
2024-06-05 15:52:14,2024-06-05 15:52:24,3,16.6725
2024-06-05 15:52:14,2024-06-05 15:52:24,1,12.473333333333334
2024-06-05 15:52:14,2024-06-05 15:52:24,2,16.246666666666666
2024-06-05 15:52:15,2024-06-05 15:52:25,3,15.583333333333334
2024-06-05 15:52:15,2024-06-05 15:52:25,1,10.9625
2024-06-05 15:52:15,2024-06-05 15:52:25,2,16.246666666666666
2024-06-05 15:52:16,2024-06-05 15:52:26,3,15.583333333333334
2024-06-05 15:52:16,2024-06-05 15:52:26,1,12.468
2024-06-05 15:52:16,2024-06-05 15:52:26,2,17.97
2024-06-05 15:52:17,2024-06-05 15:52:27,3,17.403333333333332
2024-06-05 15:52:17,2024-06-05 15:52:27,1,12.468
2024-06-05 15:52:17,2024-06-05 15:52:27,2,17.97
2024-06-05 15:52:18,2024-06-05 15:52:28,3,17.415
2024-06-05 15:52:18,2024-06-05 15:52:28,1,12.468
2024-06-05 15:52:18,2024-06-05 15:52:28,2,15.836666666666666
2024-06-05 15:52:19,2024-06-05 15:52:29,3,17.415
2024-06-05 15:52:19,2024-06-05 15:52:29,1,14.1825
2024-06-05 15:52:19,2024-06-05 15:52:29,2,15.5825
2024-06-05 15:52:20,2024-06-05 15:52:30,3,17.38
2024-06-05 15:52:20,2024-06-05 15:52:30,1,14.1825
2024-06-05 15:52:20,2024-06-05 15:52:30,2,14.87
2024-06-05 15:52:21,2024-06-05 15:52:31,3,17.38
2024-06-05 15:52:21,2024-06-05 15:52:31,1,15.129999999999999
2024-06-05 15:52:21,2024-06-05 15:52:31,2,14.87
2024-06-05 15:52:22,2024-06-05 15:52:32,3,16.336666666666666
2024-06-05 15:52:22,2024-06-05 15:52:32,1,15.129999999999999
2024-06-05 15:52:22,2024-06-05 15:52:32,2,14.87
2024-06-05 15:52:23,2024-06-05 15:52:33,3,16.732499999999998
2024-06-05 15:52:23,2024-06-05 15:52:33,1,15.129999999999999
2024-06-05 15:52:23,2024-06-05 15:52:33,2,13.195
2024-06-05 15:52:24,2024-06-05 15:52:34,3,16.732499999999998
2024-06-05 15:52:24,2024-06-05 15:52:34,1,14.926666666666664
2024-06-05 15:52:24,2024-06-05 15:52:34,2,13.813333333333333
2024-06-05 15:52:25,2024-06-05 15:52:35,3,16.732499999999998
2024-06-05 15:52:25,2024-06-05 15:52:35,1,17.316666666666666
2024-06-05 15:52:25,2024-06-05 15:52:35,2,13.813333333333333
2024-06-05 15:52:26,2024-06-05 15:52:36,3,16.936
2024-06-05 15:52:26,2024-06-05 15:52:36,1,16.73
2024-06-05 15:52:26,2024-06-05 15:52:36,2,13.813333333333333
2024-06-05 15:52:27,2024-06-05 15:52:37,3,15.9775
2024-06-05 15:52:27,2024-06-05 15:52:37,1,16.73
2024-06-05 15:52:27,2024-06-05 15:52:37,2,15.135000000000002
2024-06-05 15:52:28,2024-06-05 15:52:38,3,16.262
2024-06-05 15:52:28,2024-06-05 15:52:38,1,16.73
2024-06-05 15:52:28,2024-06-05 15:52:38,2,16.323333333333334
2024-06-05 15:52:29,2024-06-05 15:52:39,3,16.262
2024-06-05 15:52:29,2024-06-05 15:52:39,1,15.11
2024-06-05 15:52:29,2024-06-05 15:52:39,2,17.075000000000003
2024-06-05 15:52:30,2024-06-05 15:52:40,3,14.916
2024-06-05 15:52:30,2024-06-05 15:52:40,1,15.11
2024-06-05 15:52:30,2024-06-05 15:52:40,2,17.075000000000003
2024-06-05 15:52:31,2024-06-05 15:52:41,3,14.035000000000002
2024-06-05 15:52:31,2024-06-05 15:52:41,1,12.735
2024-06-05 15:52:31,2024-06-05 15:52:41,2,17.075000000000003
2024-06-05 15:52:32,2024-06-05 15:52:42,3,14.656
2024-06-05 15:52:32,2024-06-05 15:52:42,1,12.735
2024-06-05 15:52:32,2024-06-05 15:52:42,2,19.069999999999997
2024-06-05 15:52:33,2024-06-05 15:52:43,3,13.84
2024-06-05 15:52:33,2024-06-05 15:52:43,1,12.336666666666666
2024-06-05 15:52:33,2024-06-05 15:52:43,2,19.069999999999997
2024-06-05 15:52:34,2024-06-05 15:52:44,3,13.84
2024-06-05 15:52:34,2024-06-05 15:52:44,1,14.0325
2024-06-05 15:52:34,2024-06-05 15:52:44,2,21.08
2024-06-05 15:52:35,2024-06-05 15:52:45,3,13.104
2024-06-05 15:52:35,2024-06-05 15:52:45,1,14.176666666666668
2024-06-05 15:52:35,2024-06-05 15:52:45,2,21.08
2024-06-05 15:52:36,2024-06-05 15:52:46,3,12.276
